10090.ENSMUSP00000092019	P20067	ID1_MOUSE	Id1 Id Id-1 Idb1
10090.ENSMUSP00000109121	Q8R3S6	EXOC1_MOUSE	Exoc1 Sec3 Sec3l1
10090.ENSMUSP00000028855	Q3UUY6	PROM2_MOUSE	Prom2 Proml2
10090.ENSMUSP00000030074	O88693	CEGT_MOUSE	Ugcg
10090.ENSMUSP00000031011	Q99KL7	RAB28_MOUSE	Rab28
10090.ENSMUSP00000140269	Q3TR54	GSDC4_MOUSE	Gsdmc4
10090.ENSMUSP00000032566	Q8BH73	QPCTL_MOUSE	Qpctl
10090.ENSMUSP00000045201	Q80W47	WIPI2_MOUSE	Wipi2
10090.ENSMUSP00000040315	Q61532	MK06_MOUSE	Mapk6 Erk3 Prkm4 Prkm6
10090.ENSMUSP00000037035	Q6PDI6	MINY2_MOUSE	Mindy2 Fam63b Kiaa1164
10090.ENSMUSP00000013693	Q9CZG3	COMD8_MOUSE	Commd8
10090.ENSMUSP00000049473	Q80UJ1	S22AK_MOUSE	Slc22a20 Gm963 Oat6
10090.ENSMUSP00000062429	Q3U0S6	RAIN_MOUSE	Rasip1
10090.ENSMUSP00000085862	Q9D1G0	DNSL2_MOUSE	Dnase1l2
10090.ENSMUSP00000067616	Q8CCA0	DCNL4_MOUSE	Dcun1d4
10090.ENSMUSP00000063474	Q9DAC5	Q9DAC5_MOUSE	1700013H16Rik
10090.ENSMUSP00000093406	E9Q9K8	E9Q9K8_MOUSE	Akap6
10090.ENSMUSP00000125451	Q8WTY4	CPIN1_MOUSE	Ciapin1
10090.ENSMUSP00000138622	Q8VHW3	CCG6_MOUSE	Cacng6
10090.ENSMUSP00000112563	Q6R3M4	POLI_MOUSE	Poli Rad30b
10090.ENSMUSP00000109687	Q9Z1J1	TF7L1_MOUSE	Tcf7l1 Tcf3
10090.ENSMUSP00000099430	O08900	IKZF3_MOUSE	Ikzf3 Zfpn1a3 Znfn1a3
10090.ENSMUSP00000061167	Q8C6B9	AROS_MOUSE	Rps19bp1 Aros
10090.ENSMUSP00000053181	Q3UVU3	ZNT10_MOUSE	Slc30a10 Znt10
10090.ENSMUSP00000034586	P33622	APOC3_MOUSE	Apoc3
10090.ENSMUSP00000112761	A2AHA7	A2AHA7_MOUSE	Pramel3
10090.ENSMUSP00000100473	L7N462	L7N462_MOUSE	Olfr612
10090.ENSMUSP00000027748	P97428	RGS16_MOUSE	Rgs16 Rgsr
10090.ENSMUSP00000094933	Q7TRK1	Q7TRK1_MOUSE	Olfr111
10090.ENSMUSP00000033553	Q9Z0Z4	HEPH_MOUSE	Heph Kiaa0698
10090.ENSMUSP00000107598	D3YX43	VSI10_MOUSE	Vsig10
10090.ENSMUSP00000046371	Q9JL56	GDE1_MOUSE	Gde1 Mir16
10090.ENSMUSP00000031235	Q2V6D6	Q2V6D6_MOUSE	Gbp8 mGBP8
10090.ENSMUSP00000063555	Q8VGI5	OL481_MOUSE	Olfr481 Mor204-2
10090.ENSMUSP00000092985	O35424	O35424_MOUSE	H2-Ob H2-IAbeta2
10090.ENSMUSP00000027015	P29452	CASP1_MOUSE	Casp1 Il1bc
10090.ENSMUSP00000026159	P50283	CD7_MOUSE	Cd7
10090.ENSMUSP00000034541	Q9DBG7	SRPRA_MOUSE	Srpra Srpr
10090.ENSMUSP00000044945	Q3UNZ8	QORL2_MOUSE	Cryzl2
10090.ENSMUSP00000052085	Q80U19	DAAM2_MOUSE	Daam2 Kiaa0381
10090.ENSMUSP00000030087	Q9JHB4	WDR31_MOUSE	Wdr31
10090.ENSMUSP00000042283	Q920B9	SP16H_MOUSE	Supt16h Fact140 Factp140 Supt16
10090.ENSMUSP00000093741	D3Z1D3	CEFIP_MOUSE	CEFIP
10090.ENSMUSP00000108575	Q8VG74	Q8VG74_MOUSE	Olfr1426
10090.ENSMUSP00000075832	Q8VGG9	Q8VGG9_MOUSE	Olfr51
10090.ENSMUSP00000025696	Q9WTP7	KAD3_MOUSE	Ak3 Ak3l Ak3l1 Akl3l
10090.ENSMUSP00000049007	P26231	CTNA1_MOUSE	Ctnna1 Catna1
10090.ENSMUSP00000131647	Q8BYM7	RSH4A_MOUSE	Rsph4a Rshl3
10090.ENSMUSP00000099867	Q91Z83	MYH7_MOUSE	Myh7
10090.ENSMUSP00000050647	Q7TPN3	PIGV_MOUSE	Pigv
10090.ENSMUSP00000074835	P13373	VPRE2_MOUSE	Vpreb2
10090.ENSMUSP00000046544	Q8BPQ7	SGSM1_MOUSE	Sgsm1 Rutbc2
10090.ENSMUSP00000045913	Q6PCQ0	IQCE_MOUSE	Iqce
10090.ENSMUSP00000044435	B1ARD6	SLFN9_MOUSE	Slfn9
10090.ENSMUSP00000096258	Q3V3G7	GRM2A_MOUSE	Gramd2a Gramd2
10090.ENSMUSP00000034197	Q11204	SIA4B_MOUSE	St3gal2 Siat4b Siat5
10090.ENSMUSP00000027049	Q8R1Z4	PPR42_MOUSE	Ppp1r42 Lrrc67
10090.ENSMUSP00000025631	Q62422	OSTF1_MOUSE	Ostf1 Sh3d3 Sh3p2
10090.ENSMUSP00000034133	Q3UIZ8	MYLK3_MOUSE	Mylk3
10090.ENSMUSP00000030202	Q9CYL5	GAPR1_MOUSE	Glipr2 Gapr1
10090.ENSMUSP00000047894	Q04998	INHBA_MOUSE	Inhba
10090.ENSMUSP00000067117	Q8BMY7	ISK2_MOUSE	Spink2
10090.ENSMUSP00000026662	P30658	CBX2_MOUSE	Cbx2 M33
10090.ENSMUSP00000037597	P62317	SMD2_MOUSE	Snrpd2
10090.ENSMUSP00000109477	P81270	ERG_MOUSE	Erg Erg-3
10090.ENSMUSP00000018871	Q9DBA5	Q9DBA5_MOUSE	Cpsf4l D11Ertd636e
10090.ENSMUSP00000018087	Q8VE33	GD1L1_MOUSE	Gdap1l1 Gdap1l
10090.ENSMUSP00000044730	Q9D8I2	P2Y13_MOUSE	P2yr13 Gpr86
10090.ENSMUSP00000053101	P63328	PP2BA_MOUSE	Ppp3ca Calna
10090.ENSMUSP00000073525	Q3TMQ6	ANG4_MOUSE	Ang4
10090.ENSMUSP00000020504	P70349	HINT1_MOUSE	Hint1 Hint Pkci Pkci1 Prkcnh1
10090.ENSMUSP00000029303	Q80UM3	NAA15_MOUSE	Naa15 Narg1 Nat1 Tbdn-1 Tubedown
10090.ENSMUSP00000028160	A2ASZ8	SCMC2_MOUSE	Slc25a25 Kiaa1896 Scamc2
10090.ENSMUSP00000021803	E9Q3G8	E9Q3G8_MOUSE	Nup153
10090.ENSMUSP00000089173	E0CZ16	KLHL3_MOUSE	Klhl3
10090.ENSMUSP00000020759	Q8BPB5	FBLN3_MOUSE	Efemp1 Fbln3
10090.ENSMUSP00000125651	Q8VD62	CK068_MOUSE	Bles03
10090.ENSMUSP00000109493	O88932	KCJ15_MOUSE	Kcnj15
10090.ENSMUSP00000078260	Q5HZK2	NRSN2_MOUSE	Nrsn2 Gm123
10090.ENSMUSP00000116591	Q9D162	CC167_MOUSE	Ccdc167
10090.ENSMUSP00000012262	Q99KU1	DHDDS_MOUSE	Dhdds
10090.ENSMUSP00000113493	Q8R2G4	NAR3_MOUSE	Art3
10090.ENSMUSP00000116397	D3Z5D4	D3Z5D4_MOUSE	Cd209g
10090.ENSMUSP00000024826	Q03404	TFF2_MOUSE	Tff2 Sml1 Sp
10090.ENSMUSP00000015011	Q64310	SURF4_MOUSE	Surf4 Surf-4
10090.ENSMUSP00000069728	P31315	GSX1_MOUSE	Gsx1 Gsh-1 Gsh1
10090.ENSMUSP00000004470	Q5XG71	UTP20_MOUSE	Utp20 Drim
10090.ENSMUSP00000049931	Q8BHV4	Q8BHV4_MOUSE	Gm6377 EG622976
10090.ENSMUSP00000096773	Q3V0P3	Q3V0P3_MOUSE	Gm1527
10090.ENSMUSP00000080290	A1L3C8	A1L3C8_MOUSE	Gm5089 EG328479
10090.ENSMUSP00000125656	Q8R2Q4	RRF2M_MOUSE	Gfm2 Efg2
10090.ENSMUSP00000017743	Q9D312	K1C20_MOUSE	Krt20
10090.ENSMUSP00000084837	Q8CG46	SMC5_MOUSE	Smc5 Kiaa0594 Smc5l1
10090.ENSMUSP00000111639	Q8K0G8	ESRP2_MOUSE	Esrp2 Rbm35b
10090.ENSMUSP00000121753	Q3LR78	Q3LR78_MOUSE	Zbtb38
10090.ENSMUSP00000054108	E9Q252	E9Q252_MOUSE	Olfr655
10090.ENSMUSP00000048441	Q8K201	KCT2_MOUSE	Kct2
10090.ENSMUSP00000056315	P70321	HXB13_MOUSE	Hoxb13
10090.ENSMUSP00000024858	Q8BVG5	GLT14_MOUSE	Galnt14
10090.ENSMUSP00000087770	Q8BJ34	MARF1_MOUSE	Marf1 Kiaa0430 Lkap
10090.ENSMUSP00000001419	Q9CPW7	ZMAT2_MOUSE	Zmat2
10090.ENSMUSP00000037978	Q80WG7	TRI36_MOUSE	Trim36
10090.ENSMUSP00000108741	A3KGA4	TCAL7_MOUSE	Tceal7
10090.ENSMUSP00000002412	P55066	NCAN_MOUSE	Ncan Cspg3
10090.ENSMUSP00000057116	Q8C8S3	T150C_MOUSE	Tmem150c Ttn3
10090.ENSMUSP00000089459	Q9DCT1	AKCL2_MOUSE	Akr1e2 Akr1cl2 Akr1e1
10090.ENSMUSP00000008987	Q9Z0S4	CLD13_MOUSE	Cldn13
10090.ENSMUSP00000043561	Q9CQN7	RM41_MOUSE	Mrpl41
10090.ENSMUSP00000050314	A2AQ99	A2AQ99_MOUSE	Duox2
10090.ENSMUSP00000097339	Q8VGN8	Q8VGN8_MOUSE	Olfr1272
10090.ENSMUSP00000124680	Q3V3A1	CDK15_MOUSE	Cdk15 Als2cr7 Pftk2
10090.ENSMUSP00000050497	P49290	PERE_MOUSE	Epx Eper
10090.ENSMUSP00000140784	A0A087WRV2	A0A087WRV2_MOUSE	Krtap5-2
10090.ENSMUSP00000078886	Q99P31	HPBP1_MOUSE	Hspbp1 Hspbp
10090.ENSMUSP00000050430	Q8R411	MYCT1_MOUSE	Myct1 Mtmc1
10090.ENSMUSP00000096674	B2RVN1	B2RVN1_MOUSE	Lekr1 EG624866
10090.ENSMUSP00000027127	Q99NB9	SF3B1_MOUSE	Sf3b1 Sap155
10090.ENSMUSP00000063016	Q8C708	CP054_MOUSE	
10090.ENSMUSP00000033006	Q9D720	NSE1_MOUSE	Nsmce1
10090.ENSMUSP00000004990	P47811	MK14_MOUSE	Mapk14 Crk1 Csbp1 Csbp2
10090.ENSMUSP00000138543	Q3UDP0	WDR41_MOUSE	Wdr41
10090.ENSMUSP00000077694	Q80WP8	GADL1_MOUSE	Gadl1
10090.ENSMUSP00000005791	Q9JLK3	CABP5_MOUSE	Cabp5
10090.ENSMUSP00000043055	Q6F3F9	AGRG6_MOUSE	Adgrg6 Dreg Gm222 Gpr126
10090.ENSMUSP00000140030	Q8R0S2	IQEC1_MOUSE	Iqsec1 Kiaa0763
10090.ENSMUSP00000110916	F6Y113	F6Y113_MOUSE	Gm1110
10090.ENSMUSP00000097929	E9PYD7	E9PYD7_MOUSE	Kbtbd6 Gm5465 Zbtbd6
10090.ENSMUSP00000134053	Q61467	ZIC4_MOUSE	Zic4
10090.ENSMUSP00000030935	Q9DB60	PXL2B_MOUSE	Prxl2b Fam213b
10090.ENSMUSP00000105359	Q3THW5	H2AV_MOUSE	H2az2 H2afv H2av
10090.ENSMUSP00000041035	Q9D4G9	RMI1_MOUSE	Rmi1
10090.ENSMUSP00000060557	Q5EER8	Q5EER8_MOUSE	Kctd14
10090.ENSMUSP00000004965	Q8BJF9	CHM2B_MOUSE	Chmp2b
10090.ENSMUSP00000019911	P70288	HDAC2_MOUSE	Hdac2 Yy1bp
10090.ENSMUSP00000112867	Q9JIB6	BIR1F_MOUSE	Naip6 Birc1f Naip-rs4
10090.ENSMUSP00000036330	P59511	ATS20_MOUSE	Adamts20
10090.ENSMUSP00000028113	Q9D4J9	Q9D4J9_MOUSE	Potegl 4931423N10Rik Fem1al
10090.ENSMUSP00000108144	Q62028	PLA2R_MOUSE	Pla2r1 Pla2g1br
10090.ENSMUSP00000067217	Q9CQC5	BORG2_MOUSE	Cdc42ep3 Borg2 Cep3
10090.ENSMUSP00000033888	Q91ZW7	C209E_MOUSE	Cd209e
10090.ENSMUSP00000023486	Q62351	TFR1_MOUSE	Tfrc Trfr
10090.ENSMUSP00000033900	P35295	RAB20_MOUSE	Rab20
10090.ENSMUSP00000023329	Q9EP95	RETNA_MOUSE	Retnla Fizz1 Himf Pmng1
10090.ENSMUSP00000106782	A1L0T3	SRB4D_MOUSE	Ssc4d Srcrb4d
10090.ENSMUSP00000087479	Q811W1	AARD_MOUSE	Aard
10090.ENSMUSP00000102047	Q8K2M0	RM38_MOUSE	Mrpl38
10090.ENSMUSP00000105493	Q5SSZ7	ZNRF3_MOUSE	Znrf3
10090.ENSMUSP00000025160	Q8CDV0	CC178_MOUSE	Ccdc178
10090.ENSMUSP00000037966	Q66JW3	TOX_MOUSE	Tox
10090.ENSMUSP00000059732	P59900	EMIL3_MOUSE	Emilin3 Emilin5
10090.ENSMUSP00000139983	O08640	KRA14_MOUSE	Krtap14 Pmg1
10090.ENSMUSP00000028595	Q91WS7	DEPD7_MOUSE	Depdc7
10090.ENSMUSP00000058201	L7MTT1	L7MTT1_MOUSE	Olfr1121
10090.ENSMUSP00000018476	Q9JI10	STK3_MOUSE	Stk3 Mess1 Mst2
10090.ENSMUSP00000006027	Q60870	REEP5_MOUSE	Reep5 Dp1
10090.ENSMUSP00000004587	O88200	CLC11_MOUSE	Clec11a Scgf
10090.ENSMUSP00000040245	P23611	IRF8_MOUSE	Irf8 Icsbp Icsbp1
10090.ENSMUSP00000016143	Q8VHI6	WASF3_MOUSE	Wasf3 Wave3
10090.ENSMUSP00000102393	Q8CFI5	SYPM_MOUSE	Pars2
10090.ENSMUSP00000002081	Q9Z0G2	SRPK3_MOUSE	Srpk3 Mssk1 Stk23
10090.ENSMUSP00000040111	Q9D4G1	CU062_MOUSE	
10090.ENSMUSP00000069284	Q2TBE6	P4K2A_MOUSE	Pi4k2a
10090.ENSMUSP00000020251	Q69ZN6	GNPTA_MOUSE	Gnptab Gnpta Kiaa1208
10090.ENSMUSP00000139772	Q8R277	Q8R277_MOUSE	Vmn1r206 V1rh7
10090.ENSMUSP00000102164	Q01098	NMDE3_MOUSE	Grin2c
10090.ENSMUSP00000000342	P48298	CCL11_MOUSE	Ccl11 Scya11
10090.ENSMUSP00000080128	P59240	NPHP4_MOUSE	Nphp4
10090.ENSMUSP00000070247	Q7TQA9	TR135_MOUSE	Tas2r135 T2r38 Tas2r35
10090.ENSMUSP00000028239	P13020	GELS_MOUSE	Gsn Gsb
10090.ENSMUSP00000043981	Q8BK35	NOP53_MOUSE	Nop53 Gltscr2 Pict1
10090.ENSMUSP00000029541	O88561	S27A3_MOUSE	Slc27a3 Acsvl3 Fatp3
10090.ENSMUSP00000120071	O55128	SAP18_MOUSE	Sap18
10090.ENSMUSP00000071440	Q8VF12	OL495_MOUSE	Olfr495 Mor204-37
10090.ENSMUSP00000073502	Q8K3W2	LRC10_MOUSE	Lrrc10 Hrlrrp
10090.ENSMUSP00000133499	P28076	PSB9_MOUSE	Psmb9 Lmp2 Ring12
10090.ENSMUSP00000046496	Q8K1N2	PHLB2_MOUSE	Phldb2 Ll5b
10090.ENSMUSP00000115127	A0A0M3U1B0	SYC2L_MOUSE	Sycp2l
10090.ENSMUSP00000124179	Q6P6L0	FIL1L_MOUSE	Filip1l Doc1
10090.ENSMUSP00000043738	Q5XG69	F169A_MOUSE	Fam169a Kiaa0888
10090.ENSMUSP00000043355	Q8CI78	RMND1_MOUSE	Rmnd1
10090.ENSMUSP00000028814	Q8BMS9	RASF2_MOUSE	Rassf2 Kiaa0168
10090.ENSMUSP00000032157	Q810K9	GXLT2_MOUSE	Gxylt2 Glt8d4
10090.ENSMUSP00000063054	O35963	RB33B_MOUSE	Rab33b
10090.ENSMUSP00000097318	Q91VD1	LEG12_MOUSE	Lgals12
10090.ENSMUSP00000017961	Q9ET78	JPH2_MOUSE	Jph2 Jp2
10090.ENSMUSP00000036338	Q8K449	ABCA9_MOUSE	Abca9
10090.ENSMUSP00000053175	Q61112	CAB45_MOUSE	Sdf4 Cab45
10090.ENSMUSP00000084578	Q7TMB3	PPR3C_MOUSE	Ppp1r3c Ppp1r5
10090.ENSMUSP00000096518	G3X9P9	G3X9P9_MOUSE	AF366264
10090.ENSMUSP00000073618	P46062	SIPA1_MOUSE	Sipa1 Spa-1 Spa1
10090.ENSMUSP00000099366	Q8K2J0	PLCD3_MOUSE	Plcd3 Kiaa1964
10090.ENSMUSP00000105584	D3Z450	D3Z450_MOUSE	Serpina3i
10090.ENSMUSP00000028648	Q9EQT6	SYT13_MOUSE	Syt13 Kiaa1427
10090.ENSMUSP00000101500	Q2HJ10	ZNT2_MOUSE	Slc30a2 Znt2
10090.ENSMUSP00000086615	Q8BZW4	ZN120_MOUSE	Zfp120
10090.ENSMUSP00000029002	P55821	STMN2_MOUSE	Stmn2 Scg10 Scgn10 Stmb2
10090.ENSMUSP00000097972	Q8BHT6	B3GLT_MOUSE	B3glct B3galtl Gm1057
10090.ENSMUSP00000031221	Q9Z0H0	CDC7_MOUSE	Cdc7 Cdc7l1
10090.ENSMUSP00000097489	Q8VFL0	Q8VFL0_MOUSE	Olfr52
10090.ENSMUSP00000030372	Q07643	CO9A2_MOUSE	Col9a2
10090.ENSMUSP00000059385	Q6KCD5	NIPBL_MOUSE	Nipbl Scc2
10090.ENSMUSP00000044630	P57016	LAD1_MOUSE	Lad1
10090.ENSMUSP00000040005	Q91V81	RBM42_MOUSE	Rbm42
10090.ENSMUSP00000095800	Q8VGY4	Q8VGY4_MOUSE	Olfr615
10090.ENSMUSP00000005234	O88342	WDR1_MOUSE	Wdr1
10090.ENSMUSP00000037557	Q8BUR9	MZT1_MOUSE	Mzt1 Mozart1
10090.ENSMUSP00000081369	A2A8T1	A2A8T1_MOUSE	Cyp4a32
10090.ENSMUSP00000046441	Q80ZJ6	ZER1_MOUSE	Zer1 Zyg Zyg11bl
10090.ENSMUSP00000122894	Q8C0C4	CCSE1_MOUSE	Ccser1 Fam190a Kiaa1680
10090.ENSMUSP00000064988	Q80ZN9	CX6B2_MOUSE	Cox6b2
10090.ENSMUSP00000022656	Q8BS90	BORA_MOUSE	Bora
10090.ENSMUSP00000108764	D3Z748	D3Z748_MOUSE	Ugt1a8
10090.ENSMUSP00000018993	Q5SXA9	KIBRA_MOUSE	Wwc1 Kiaa0869
10090.ENSMUSP00000070872	Q7TQR3	Q7TQR3_MOUSE	Olfr1463 Olfr1457
10090.ENSMUSP00000113782	Q9DBU0	TM9S1_MOUSE	Tm9sf1
10090.ENSMUSP00000034342	Q9DAS1	CKLF_MOUSE	Cklf
10090.ENSMUSP00000046567	Q8C3I9	DIK2B_MOUSE	Dipk2b
10090.ENSMUSP00000050103	Q8BG47	RN152_MOUSE	Rnf152
10090.ENSMUSP00000023806	O88908	SOAT2_MOUSE	Soat2 Acact-2 Acat2
10090.ENSMUSP00000030925	P22933	GBRD_MOUSE	Gabrd
10090.ENSMUSP00000099688	Q3U5F4	YRDC_MOUSE	Yrdc Irip
10090.ENSMUSP00000103762	Q6DFW0	CI072_MOUSE	
10090.ENSMUSP00000022508	O55082	PTN20_MOUSE	Ptpn20 Typ
10090.ENSMUSP00000044272	Q9DA97	SEP14_MOUSE	Septin14 Sept14
10090.ENSMUSP00000047640	B9EKX1	PTHD4_MOUSE	Ptchd4
10090.ENSMUSP00000066325	Q8BMG7	RBGPR_MOUSE	Rab3gap2 Kiaa0839
10090.ENSMUSP00000023061	Q9DBJ6	JOS1_MOUSE	Josd1
10090.ENSMUSP00000060028	Q9Z2L7	CRLF3_MOUSE	Crlf3 Creme9 Cytor4
10090.ENSMUSP00000092464	Q6ZPK7	LST2_MOUSE	Zfyve28 Kiaa1643 Lst2
10090.ENSMUSP00000041033	Q3ULM0	CC106_MOUSE	Ccdc106 MNCb-2071
10090.ENSMUSP00000032263	Q0VBF2	TM52B_MOUSE	Tmem52b
10090.ENSMUSP00000033621	P51569	AGAL_MOUSE	Gla Ags
10090.ENSMUSP00000114093	Q3UPI1	GAK1B_MOUSE	GaskbB Ened Fam198b
10090.ENSMUSP00000028252	Q9JLM9	GRB14_MOUSE	Grb14
10090.ENSMUSP00000035061	O08692	NGP_MOUSE	Ngp
10090.ENSMUSP00000058956	Q8VGB9	Q8VGB9_MOUSE	Olfr161
10090.ENSMUSP00000026084	Q8BRU6	VMAT2_MOUSE	Slc18a2 Vmat2
10090.ENSMUSP00000050632	Q0VEV7	Q0VEV7_MOUSE	Olfr1442
10090.ENSMUSP00000079121	Q7TRJ1	Q7TRJ1_MOUSE	Olfr128
10090.ENSMUSP00000050219	Q6GQU2	KLH23_MOUSE	Klhl23
10090.ENSMUSP00000064570	D3Z1A5	D3Z1A5_MOUSE	Adamts6
10090.ENSMUSP00000034776	Q3U466	Q3U466_MOUSE	Cln6
10090.ENSMUSP00000022787	Q9QXW9	LAT2_MOUSE	Slc7a8 Lat2
10090.ENSMUSP00000041622	A3KGW5	GT253_MOUSE	Cercam Ceecam1 Glt25d3
10090.ENSMUSP00000102707	B2RW11	B2RW11_MOUSE	Ankrd34a
10090.ENSMUSP00000072382	Q3TZM9	ALG11_MOUSE	Alg11
10090.ENSMUSP00000001884	Q60649	CLPB_MOUSE	Clpb Skd3
10090.ENSMUSP00000032633	Q62052	P_MOUSE	Oca2 P
10090.ENSMUSP00000059289	Q9Z0W3	NU160_MOUSE	Nup160 Gtl1-13 Kiaa0197
10090.ENSMUSP00000050730	Q8BFT9	SVOP_MOUSE	Svop
10090.ENSMUSP00000031900	Q9D9P8	LCFC1_MOUSE	Llcfc1 Sof1
10090.ENSMUSP00000086342	Q80ZU7	BPIB3_MOUSE	Bpifb3 Lplunc3 Rya3
10090.ENSMUSP00000097726	Q8VGK0	Q8VGK0_MOUSE	Olfr353 Olfr351
10090.ENSMUSP00000084234	Q91WU2	S22A7_MOUSE	Slc22a7 Oat2
10090.ENSMUSP00000020016	Q9CX92	CXE1_MOUSE	Gje1 Cx23 Gjf1
10090.ENSMUSP00000103108	B5X0G2	MUP17_MOUSE	Mup17 Mup15
10090.ENSMUSP00000036503	Q9D9C6	CC182_MOUSE	Ccdc182
10090.ENSMUSP00000124052	Q60841	RELN_MOUSE	Reln Rl
10090.ENSMUSP00000127173	P26618	PGFRA_MOUSE	Pdgfra
10090.ENSMUSP00000129684	Q91X78	ERLN1_MOUSE	Erlin1 Keo4 Spfh1
10090.ENSMUSP00000065468	Q8BM65	NYAP2_MOUSE	Nyap2 Kiaa1486
10090.ENSMUSP00000025050	Q9JI46	NUDT3_MOUSE	Nudt3 Dipp Dipp1
10090.ENSMUSP00000075802	Q9D3H4	Q9D3H4_MOUSE	Gm11938 Gm11937 Krtap2-4
10090.ENSMUSP00000023589	O08677	KNG1_MOUSE	Kng1 Kng
10090.ENSMUSP00000033431	Q9Z2B2	UCP5_MOUSE	Slc25a14 Bmcp1 Ucp5
10090.ENSMUSP00000006818	Q9JLR5	TCF23_MOUSE	Tcf23 Out
10090.ENSMUSP00000023732	P48614	WN10B_MOUSE	Wnt10b Wnt-10b Wnt10 Wnt12
10090.ENSMUSP00000053786	Q8BI57	Q8BI57_MOUSE	Fbxw13
10090.ENSMUSP00000061126	O88833	CP4AA_MOUSE	Cyp4a10 Cyp4a-10
10090.ENSMUSP00000140393	Q68EF6	BEGIN_MOUSE	Begain
10090.ENSMUSP00000107232	P58871	TB182_MOUSE	Tnks1bp1 Kiaa1741 Tab182
10090.ENSMUSP00000086422	Q8BH24	TM9S4_MOUSE	Tm9sf4 Kiaa0255
10090.ENSMUSP00000079974	Q7TMQ7	WDR91_MOUSE	Wdr91
10090.ENSMUSP00000113392	Q7TNB4	MSTRO_MOUSE	Mro
10090.ENSMUSP00000032570	Q08274	DMWD_MOUSE	Dmwd Dm9
10090.ENSMUSP00000032165	P60122	RUVB1_MOUSE	Ruvbl1 Tip49 Tip49a
10090.ENSMUSP00000056145	Q7TS74	CKP2L_MOUSE	Ckap2l
10090.ENSMUSP00000091487	P63271	SPT4A_MOUSE	Supt4h1a Spt4h Supt4a Supt4h
10090.ENSMUSP00000071636	O08709	PRDX6_MOUSE	Prdx6 Aop2 Ltw4 Prdx5
10090.ENSMUSP00000138793	Q02384	SOS2_MOUSE	Sos2
10090.ENSMUSP00000086118	Q9D515	Q9D515_MOUSE	Slxl1
10090.ENSMUSP00000062628	Q8K2P1	LUR1L_MOUSE	Lurap1l D4Bwg0951e
10090.ENSMUSP00000070098	Q7TMM8	PAR16_MOUSE	Parp16 Artd15
10090.ENSMUSP00000127280	Q8BLQ7	CTR4_MOUSE	Slc7a4
10090.ENSMUSP00000027966	P08101	FCGR2_MOUSE	Fcgr2 Fcgr2b Ly-17
10090.ENSMUSP00000041152	Q9CYN2	SPCS2_MOUSE	Spcs2 Spc25
10090.ENSMUSP00000132590	E9PZF0	E9PZF0_MOUSE	Gm20390
10090.ENSMUSP00000073847	Q9Z140	CPNE6_MOUSE	Cpne6
10090.ENSMUSP00000075741	Q8VG08	OL497_MOUSE	Olfr497 Mor204-9
10090.ENSMUSP00000055254	Q7TNC4	LC7L2_MOUSE	Luc7l2
10090.ENSMUSP00000099776	Q9Z1W9	STK39_MOUSE	Stk39 Spak
10090.ENSMUSP00000112532	P80206	OTX2_MOUSE	Otx2 Otx-2
10090.ENSMUSP00000025434	Q8R4T9	UT2_MOUSE	Slc14a2 Ut2
10090.ENSMUSP00000038757	Q5DTI8	ESYT3_MOUSE	Esyt3 D9Ertd280e Fam62c Kiaa4186
10090.ENSMUSP00000067694	P22605	RARB_MOUSE	Rarb Nr1b2
10090.ENSMUSP00000022446	Q9D4C5	EAF1_MOUSE	Eaf1
10090.ENSMUSP00000105211	Q2M4I6	Q2M4I6_MOUSE	Scand1
10090.ENSMUSP00000139275	V9GXR0	V9GXR0_MOUSE	H2-Bl
10090.ENSMUSP00000028151	Q9Z324	DPM2_MOUSE	Dpm2
10090.ENSMUSP00000038559	Q64726	ZA2G_MOUSE	Azgp1
10090.ENSMUSP00000127038	Q8BQM9	MD12L_MOUSE	Med12l Kiaa3007
10090.ENSMUSP00000130879	Q5RKR3	ISLR2_MOUSE	Islr2 Kiaa1465 Linx
10090.ENSMUSP00000033929	Q6PFX9	TNKS1_MOUSE	Tnks Tnks1
10090.ENSMUSP00000091319	Q6ZQ06	CE162_MOUSE	Cep162 Kiaa1009 Qn1
10090.ENSMUSP00000030903	Q925I1	ATAD3_MOUSE	Atad3 Atad3a Kiaa1273
10090.ENSMUSP00000105752	Q99NB5	GSDMC_MOUSE	Gsdmc Gsdmc1 Mlze
10090.ENSMUSP00000005364	Q9Z186	G6PC2_MOUSE	G6pc2 Igrp
10090.ENSMUSP00000031437	Q8C5T4	MORN3_MOUSE	Morn3
10090.ENSMUSP00000044093	Q9WUE3	C56D2_MOUSE	Cyb561d2 101f6
10090.ENSMUSP00000070709	P11404	FABPH_MOUSE	Fabp3 Fabph1
10090.ENSMUSP00000127751	Q8C522	ENDD1_MOUSE	Endod1 Kiaa0830
10090.ENSMUSP00000116747	P16283	B3A3_MOUSE	Slc4a3 Ae3
10090.ENSMUSP00000121032	Q6P4S6	SIK3_MOUSE	Sik3 Kiaa0999 Qsk
10090.ENSMUSP00000086263	Q7TQW4	Q7TQW4_MOUSE	Olfr1321
10090.ENSMUSP00000034178	Q91WU0	EST1F_MOUSE	Ces1f CesML1
10090.ENSMUSP00000090593	Q5SW19	CLU_MOUSE	Cluh Kiaa0664
10090.ENSMUSP00000113680	Q6A044	F1891_MOUSE	Fam189a1 Kiaa0574
